,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,-3894.7148253706723,24.01229364925811,2.2241044517250654,36.71547904268437,1.4402281769038743,-6.096213716498139,-6.044387163059892,-3.6761556909807127,-2.473301806262906,1.1358966130955905,3.899999875672648,2.5920630371501043,0.11094583537976245,0.16338725852019936,-2.1005767168173177,-1.735152276163631,0.8883599750226276,-0.24085948048040035,-0.3015629155751331,0.9094244376500238,-0.2097775101604064,0.07997750032450147,0.030151097737511554,0.14204757922091302,0.10798021100408256
1,793.0108046770549,-54.74557818825337,-51.739395746171,18.00766568997725,6.275339497161546,-15.324967427255254,-17.605403909143398,11.820865351530674,6.896422213393525,-7.702680069253017,-7.056856162814945,3.1546859271223155,0.21825386894069634,1.2398402395532402,-0.281621181472016,0.5088791188669299,0.38439894737317376,0.1549355888662058,-0.7533889551160746,-0.14608670002209562,-0.18756521021940742,-0.16951553446241713,0.10642441902366766,-0.4750816492051872,-0.9337287097176632
2,-5210.066433288726,77.44518014744581,-1.4398641184094703,-12.947202047249334,-5.92773016543011,-14.213296732419366,4.836337739777558,-3.4381425579101066,-9.775093345861768,-3.2092833246834407,-0.7018114777060642,-2.4462483611276924,0.5700037586865352,5.91483323653259,1.6148083728913927,1.0651301060936262,0.6930690785125116,-0.5429446348077778,1.475647246610629,-0.2533900189414733,0.16757804707713408,0.433622465108992,-0.39519270476290497,-0.4443440697879266,-0.47971027003590516
3,-228.3718553972778,-56.686816206285016,-24.248438692578937,6.622157316491088,-10.418495111234815,8.798647422717579,1.400701391956436,1.2456280877434491,5.182337491186177,4.22310711107544,2.297876258388845,-6.438175798918095,2.4457134235033284,0.37962437683945327,-1.010033076442637,2.7913099843537332,0.7186483869502198,-0.512360522832587,-0.3383743863634298,1.4296068104130832,0.4072970800549856,0.07546496658974174,0.035586814978322126,-0.21703145619544487,-0.10009175272782761
4,5275.773505085514,-77.4582527569243,-52.55299850667454,52.61632723809461,28.815963979034347,19.120499786456875,-14.810727631648062,16.852617723185055,-6.77160033076873,-2.4046496589238684,1.0034013594484636,0.19585087340207194,1.9035038880841184,-1.9294728170828666,1.423374238239252,-0.22776025126823074,2.973682270493079,2.6222134279703573,1.5761034182290885,-3.536660972381577,-0.7797643291741876,-1.5539866644206977,-0.23707453538670945,0.25314473450939756,-0.5835637350923527
5,-5697.072382523398,162.05224772684346,32.65942435050816,-6.158889875343735,-2.9167360497246833,-4.677067908295732,0.9839110777830792,1.667540640822778,0.9800458590866561,1.6408418145715538,2.2281987835492783,1.8817963716484396,-0.10443813297392325,0.020909327322121966,0.28941930552654316,0.35385079190425095,-0.17287790099448888,0.022385579195418403,-0.05370981685706834,0.01358293534577125,-0.019562416985432266,-0.02222557615289165,-0.3241268143317563,-0.30918194943395816,0.020914191626727776
6,-1602.2824313615108,-27.033965689341738,-41.116416472822685,-8.436083027059071,-16.367583881554427,-3.3662722644637757,5.824656972802737,1.5079427676327923,7.288515772154249,2.788611001209772,-0.222823407404328,-2.5665079256431453,0.9303425615273558,3.4087388456816483,-0.856301367557431,0.1319207499818462,0.8952875322397446,0.04038652570120743,-0.5905473353191041,0.04486490084624064,0.24139813208249258,-0.7252899496521392,0.4228475307991466,0.0999220944032444,0.5590227659691073
7,-4517.168243206822,65.43025386724057,3.8375257002131917,9.806208260109216,6.7788024617124,-1.804940803130017,1.454905646736719,3.657325318316017,1.2259556923019712,-1.685024050964132,-0.7145560449193983,-0.3508819081098853,0.7044729983366127,0.3242571167918253,-1.1895133073983246,-0.4617254881005609,0.48539103278467516,-0.16459939319106656,-0.03230348413927444,0.5858669184995086,0.19051041924029707,0.19679919117620015,0.08425821835105095,-0.3443018969167066,-0.21593655589733618
8,-5847.119710779076,191.45863468165456,48.99439392796889,-7.921780186094954,12.207563562888337,0.627047907011145,1.3618484293011988,2.424390014847758,6.4470985488303105,3.5237753846004503,2.401828927735512,4.502036851974547,-1.0137376033366687,-3.307314214555469,-0.10450692372480241,0.3673103313210487,-1.448679633963957,0.44583750382043696,0.26334368702011307,-0.33877658079839207,-0.04268254980642979,-0.24079025512304314,-0.06724119087592004,-0.0785536833771264,0.11715876877149439
9,-4702.806765996455,42.35367822715758,5.368790393566563,-1.392472054846736,3.4292212462930305,-9.178367790698074,4.349981755545465,-0.7826651625889895,-2.12023001735039,-2.3713916798757997,-3.7555813405443748,-3.3471630288009275,0.8806849978846811,2.1222635095358147,0.06268200762060376,0.13263243042543724,-0.156437074894776,0.4038740756472227,-0.7258547883076663,0.39904442426048436,0.015699265898620206,0.1207925216013116,0.07469654278861083,-0.06954182755979563,-0.1912906219236304
10,-4743.173788223169,58.873197748795164,51.62009072317981,8.170327762986364,-4.447274641117575,20.62463943578194,8.05857672131299,3.168279316163133,-2.7235268289448165,2.46561381047742,2.3794845854130413,1.1155913594849005,0.3292378569362593,-1.1042494990907779,-3.4674491926722975,6.029741035777069,-0.7661618845749238,0.8563684087468937,-0.8946321238739228,0.4649964911234701,0.2798929174658178,0.40064027686319925,0.8822402510712818,0.1704385476491067,0.06480262899199654
11,-580.1415952266904,-125.4459844845232,1.431739957901367,16.138951269911274,3.1185304034106665,17.50902707570179,-2.36831766210032,9.961310021414103,-13.674123317816148,2.0237640363446627,-4.326276092839959,-1.0592931387196085,-1.6101499035253437,-3.843935269940879,9.580357328686784,-1.1105329916101583,-0.891749908437347,0.9153667029140596,-0.896967334422201,-2.703522215591617,3.053635109897454,1.5220543952875045,0.7589004733731236,-1.1131921102826934,0.5856789885684961
12,-4584.592362151443,78.5244057823224,13.758468384909936,-0.741457346494433,7.4196471024125135,1.3521430407554984,-9.741915197553864,7.246946862215113,-0.05662091364989804,-1.0458769953295854,11.08149592675566,-7.01230905930145,4.373069949480385,-1.9508952190970665,1.1701711669509707,1.310333767862271,-0.7220665968913789,-1.5251037145196273,1.4363938107905625,-0.038746348559141726,-0.12987006417670033,-0.053637664422340574,-0.30839394255445096,-0.40324055386651814,-0.22473571207389556
13,-3617.179880867015,-34.455873863062045,1.14825671343662,-16.682650179607904,4.506279669957733,-9.85600769655011,0.6693351105070469,-2.5385229852393607,0.5418457999086372,-2.646927218408634,-9.048966744210386,-6.8105351929816065,1.0875437715606062,0.29718018924329814,0.9153726427696278,-0.21920865634693376,-0.661600006116469,0.1442913131147281,-0.5035207863493927,-0.5541990555443476,0.36895375872324504,0.03765093899727428,0.24672740868865833,0.38363488895687775,0.492333536797008
14,1954.1639575201848,-124.35023078036643,-34.78287630474772,-8.919783156135107,-20.30127819459184,10.012670080265409,-2.8605995946356124,4.486116184046338,-1.293016669165883,3.7748048600488637,-7.698733267099808,-3.017922076985105,0.0041272163334648395,-1.181152618170314,-0.41319322322763224,-0.533335942214079,-0.35140386740667096,-1.4948971900292518,0.7822332291388793,-0.9102893187095188,-1.7094078988095294,1.7757102998846501,-0.3030704717057793,-0.36775405948098466,0.8811661426708982
